model_name,dataset_name,dataset_path,dataset_config,horizon,cutoff,lead_time,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target_column,generate_univariate_targets_from,past_dynamic_columns,excluded_columns,test_error,training_time_s,inference_time_s,dataset_fingerprint,trained_on_this_dataset,fev_version,LOAD_ACC,MAE,MAPE,RMSE
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-480,1,96,512,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.3933723544655647,,,20a8aca49bf213b4,False,0.5.0,0.3933723544655647,267.4385681152344,0.0860130339860916,461.1210632324219
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-384,1,96,512,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4055756798156594,,,20a8aca49bf213b4,False,0.5.0,0.4055756798156594,228.4452972412109,0.0790963470935821,401.6664123535156
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-288,1,96,512,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.423800105446625,,,20a8aca49bf213b4,False,0.5.0,0.423800105446625,195.4127960205078,0.0682217553257942,342.4549560546875
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-192,1,96,512,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4126830633700374,,,20a8aca49bf213b4,False,0.5.0,0.4126830633700374,205.6178741455078,0.07407758384943,348.6413269042969
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-96,1,96,512,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4282543985746777,,,20a8aca49bf213b4,False,0.5.0,0.4282543985746777,194.05332946777344,0.0756737887859344,336.12677001953125
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-480,1,96,1024,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4013642321771268,,,20a8aca49bf213b4,False,0.5.0,0.4013642321771268,272.5486145019531,0.0807425826787948,492.81494140625
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-384,1,96,1024,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4112153107747421,,,20a8aca49bf213b4,False,0.5.0,0.4112153107747421,231.24832153320312,0.0749485939741134,393.1691589355469
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-288,1,96,1024,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4224091464333027,,,20a8aca49bf213b4,False,0.5.0,0.4224091464333027,206.97265625,0.0700143799185752,360.6058654785156
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-192,1,96,1024,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.4170948093997618,,,20a8aca49bf213b4,False,0.5.0,0.4170948093997618,202.97271728515625,0.0756309702992439,327.23321533203125
EnergyTS_V2.0,load,/mnt/EnergyEVA/load/aemo.parquet,,96,-96,1,96,1024,1,LOAD_ACC,"['RMSE', 'MAPE', 'MAE']",,item_id,datetime,target,,[],[],0.419586421745147,,,20a8aca49bf213b4,False,0.5.0,0.419586421745147,226.2883758544922,0.0889128893613815,360.71087646484375
