subject,subjectId,subjectType,agentMode,runId,evalRunId,status,totalScore,outcomeScore,routingScore,executionScore,orchestrationScore,efficiencyScore,successRate,avgDurationMs,tokenUsage,failedCases,selectedCases,completedCases,incompleteCases,qualityExpected,qualityScored,qualityUnavailable,qualityMissing,qualityNotApplicable,derivedExpected,derivedAvailable,derivedMissing,scoreConfidence,leaderboardEligible
Goose Agent,goose-agent,goose_agent,single_agent,goose-agent-power-trade-standard-v1-final-final-batch-2,,COMPLETED,33.1447,33.7102,0.0,6.5581,0.0,59.9104,1.0,42016.3,0.0,0,43,43,0,215,129,0,0,86,86,43,43,full,True
