model_name,gmean_relative_error,avg_rank,avg_acc
EnergyTS_V2.0,0.4777164058883706,1.0666666666666667,0.8147761492027971
timesfm2_xreg_early,0.5871783598600845,2.3333333333333335,0.7969484925270081
chronos-bolt-base,0.9097303727694933,4.016666666666667,0.6748293007392193
tirex,0.9201187633451223,4.566666666666666,0.6723568061987559
moirai_1.1_R_large,1.0478644270451873,6.583333333333333,0.6552334736747231
sundial_base_128m,0.9748742453493596,5.433333333333334,0.6452172885338465
toto_151m,0.9646401855164273,5.866666666666666,0.6448465446631114
dummy_model,1.0,6.133333333333334,0.6263204350719228
