model_name,gmean_relative_error,avg_rank,avg_acc
EnergyTS_V3.0,0.6414041788237461,2.488888888888889,0.7744738465710971
chronos-2,0.7385561697919928,3.272222222222222,0.7454580406073614
toto_2.0_2.5B,0.8417495010861669,4.338888888888889,0.6920580398962529
tirex,0.8734298125096644,4.6722222222222225,0.6839028327955903
moirai_2.0_R_small,0.8869873741796324,4.766666666666667,0.6753383513763017
timesfm25_xreg_early,0.9589984163040081,5.361111111111111,0.6676310463708076
sundial_base_128m,0.947645154892593,5.511111111111111,0.6609568588516731
dummy_model,1.0,5.588888888888889,0.6408752529552206
