model_name,gmean_relative_error,avg_rank,avg_acc
EnergyTS_V3.0,0.6040213390990464,3.1333333333333333,0.7662271480982114
toto_2.0_2.5B,0.6981757151062534,2.6666666666666665,0.7392698774160322
chronos-2,0.718599710274039,3.1333333333333333,0.7364243752989182
timesfm2.5_xreg_early,0.7310440060200453,4.266666666666667,0.7340021053842831
moirai_2.0_R_small,0.7454690381508331,5.6,0.7306367273410107
tirex,0.734871425134514,4.6,0.729771367708842
sundial_base_128m,0.7343374872861055,4.6,0.7278677543004354
dummy_model,1.0,8.0,0.6578588900508262
