model_name,gmean_relative_error,avg_rank,avg_acc
EnergyTS_V2.0,0.2994998431304855,1.0,0.8875200606760839
timesfm2_xreg_early,0.4670468842259039,2.0,0.854671053091685
moirai_1.1_R_large,1.0273298767422863,6.2,0.6952436213645833
tirex,0.9445235029249233,4.666666666666667,0.6821594119071961
toto_151m,0.9593913380431616,5.2,0.6770278930664062
chronos-bolt-base,0.9764570945990093,5.133333333333334,0.6714818953613837
sundial_base_128m,1.0198558231861232,5.866666666666666,0.6380520065625509
dummy_model,1.0,5.933333333333334,0.6198896977533828
