model_name,gmean_relative_error,avg_rank,avg_acc
EnergyTS_V3.0,0.4762686358799493,2.411111111111111,0.9481549932122842
timesfm25_xreg_early,0.4951123182494988,2.6055555555555556,0.9476632996492494
chronos-2,0.5469788777249295,2.933333333333333,0.9410982936907136
toto_2.0_2.5B,0.8094080223311989,4.894444444444445,0.9117188851376573
sundial_base_128m,0.8921687114364352,5.438888888888889,0.9071706126027389
tirex,0.9030903174390803,5.622222222222222,0.9045041793287203
moirai_2.0_R_small,0.9518070705948374,5.961111111111111,0.8986385023490074
dummy_model,1.0,6.133333333333334,0.8915106529168446
