model_name,gmean_relative_error,avg_rank,avg_acc
EnergyTS_V3.0,0.07316179822053075,1.3111111111111111,0.829248657491472
chronos-2,0.23930371267618175,1.6888888888888889,0.7262554691154397
timesfm2.5_xreg_early,0.372540422781697,3.6,0.6133573372334197
tirex,0.6887401773801904,4.866666666666666,0.36189989298582076
sundial_base_128m,0.7046367148681573,5.977777777777778,0.36166646977265676
toto_2.0_2.5B,0.6797168428584974,4.6,0.3591118453810995
moirai_2.0_R_small,0.7065025859712882,5.955555555555556,0.3494206262777293
dummy_model,1.0,8.0,0.04616299244696686
