model_name,dataset_name,dataset_path,dataset_config,horizon,cutoff,lead_time,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target_column,generate_univariate_targets_from,past_dynamic_columns,excluded_columns,test_error,training_time_s,inference_time_s,dataset_fingerprint,trained_on_this_dataset,fev_version,MAE,MAPE,RMSE,SOLAR_ACC
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-480,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6741416454315186,,,d62c5d2296dfe006,False,0.5.0,0.0620471723377704,3.0047683715820312,0.1180519312620163,0.6741416454315186
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-384,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6971020102500916,,,d62c5d2296dfe006,False,0.5.0,0.0606995336711406,1.186060667037964,0.1261264979839325,0.6971020102500916
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-288,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7582919597625732,,,d62c5d2296dfe006,False,0.5.0,0.0478393957018852,0.8396007418632507,0.0947139933705329,0.7582919597625732
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-192,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7489665150642395,,,d62c5d2296dfe006,False,0.5.0,0.0513848140835762,1.3081163167953491,0.1013178825378418,0.7489665150642395
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-96,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7584736347198486,,,d62c5d2296dfe006,False,0.5.0,0.0487180836498737,4.630296230316162,0.097391739487648,0.7584736347198486
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-480,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6954143643379211,,,d62c5d2296dfe006,False,0.5.0,0.0551819242537021,1.6276888847351074,0.1072922348976135,0.6954143643379211
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-384,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7272011041641235,,,d62c5d2296dfe006,False,0.5.0,0.0560593344271183,1.1029515266418457,0.1144569888710975,0.7272011041641235
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-288,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7614463567733765,,,d62c5d2296dfe006,False,0.5.0,0.0444217883050441,0.84828120470047,0.0874320194125175,0.7614463567733765
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-192,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7621015310287476,,,d62c5d2296dfe006,False,0.5.0,0.0435591861605644,1.1709752082824707,0.0865440368652343,0.7621015310287476
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-96,1,96,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7742331624031067,,,d62c5d2296dfe006,False,0.5.0,0.043777197599411,2.5983052253723145,0.0882486552000045,0.7742331624031067
