model_name,dataset_name,dataset_path,dataset_config,horizon,cutoff,lead_time,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target_column,generate_univariate_targets_from,past_dynamic_columns,excluded_columns,test_error,training_time_s,inference_time_s,dataset_fingerprint,trained_on_this_dataset,fev_version,MAE,MAPE,RMSE,WIND_ACC
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-480,1,96,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6554561830252488,,,ae6c08a8d7fabc1d,False,0.5.0,0.0834955722093582,6.309774875640869,0.1396685540676117,0.6554561830252488
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-384,1,96,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6360172815236895,,,ae6c08a8d7fabc1d,False,0.5.0,0.0860138237476348,4.542650699615479,0.1429324150085449,0.6360172815236895
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-288,1,96,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6512529858119399,,,ae6c08a8d7fabc1d,False,0.5.0,0.0894046798348426,3.163374423980713,0.1561546921730041,0.6512529858119399
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-192,1,96,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6662273017471585,,,ae6c08a8d7fabc1d,False,0.5.0,0.0815860405564308,4.266252040863037,0.143954798579216,0.6662273017471585
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-96,1,96,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6274766428584811,,,ae6c08a8d7fabc1d,False,0.5.0,0.0922713354229927,4.015077590942383,0.16013765335083,0.6274766428584811
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-480,1,96,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6798362489565374,,,ae6c08a8d7fabc1d,False,0.5.0,0.0746528729796409,6.0222344398498535,0.1281701028347015,0.6798362489565374
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-384,1,96,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6371349646985905,,,ae6c08a8d7fabc1d,False,0.5.0,0.0790132135152816,3.27380895614624,0.130297765135765,0.6371349646985905
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-288,1,96,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6596922662909211,,,ae6c08a8d7fabc1d,False,0.5.0,0.0764328464865684,3.405768156051636,0.1313204616308212,0.6596922662909211
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-192,1,96,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6735249737066741,,,ae6c08a8d7fabc1d,False,0.5.0,0.0720795691013336,3.156534433364868,0.1347217559814453,0.6735249737066741
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-96,1,96,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.653610488463844,,,ae6c08a8d7fabc1d,False,0.5.0,0.0813923105597496,3.207960367202759,0.1463612467050552,0.653610488463844
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-480,1,96,2048,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6805540690033294,,,ae6c08a8d7fabc1d,False,0.5.0,0.0746062323451042,5.947004318237305,0.1284884959459304,0.6805540690033294
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-384,1,96,2048,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6426887210701719,,,ae6c08a8d7fabc1d,False,0.5.0,0.0777809023857116,3.723268985748291,0.137333482503891,0.6426887210701719
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-288,1,96,2048,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6702037275404521,,,ae6c08a8d7fabc1d,False,0.5.0,0.0766722485423088,2.788204431533813,0.1358028203248977,0.6702037275404521
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-192,1,96,2048,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6743008334281372,,,ae6c08a8d7fabc1d,False,0.5.0,0.0713131576776504,2.871800184249878,0.1288885027170181,0.6743008334281372
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/csg_forecast_competition.parquet,,96,-96,1,96,2048,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6464940323792987,,,ae6c08a8d7fabc1d,False,0.5.0,0.0821160450577735,3.3117072582244877,0.1485913395881652,0.6464940323792987
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-120,1,24,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.9909894457148392,,,aa9a6c93f3ba4082,False,0.5.0,0.0028855614364147,1.2404330968856812,0.0060151359066367,0.9909894457148392
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-96,1,24,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.9913393527745116,,,aa9a6c93f3ba4082,False,0.5.0,0.0021917130798101,2.179032802581787,0.003282222431153,0.9913393527745116
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-72,1,24,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.989537182940122,,,aa9a6c93f3ba4082,False,0.5.0,0.0029492769390344,0.8092437982559204,0.0065333675593137,0.989537182940122
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-48,1,24,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.9844910376324076,,,aa9a6c93f3ba4082,False,0.5.0,0.0053848144598305,0.0298316143453121,0.0182977560907602,0.9844910376324076
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-24,1,24,512,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.9825781510154448,,,aa9a6c93f3ba4082,False,0.5.0,0.0059471107088029,0.1269530206918716,0.0234969370067119,0.9825781510154448
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-120,1,24,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.993260549497788,,,aa9a6c93f3ba4082,False,0.5.0,0.0020299437455832,1.661630153656006,0.004311766475439,0.993260549497788
EnergyTS_V2.0,wind,/mnt/EnergyEVA/wind/mendeley.parquet,,24,-96,1,24,1024,1,WIND_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.9943916179189896,,,aa9a6c93f3ba4082,False,0.5.0,0.0015300653176382,2.200056791305542,0.0021830382756888,0.9943916179189896
