subject,subjectId,subjectType,agentMode,runId,evalRunId,status,totalScore,outcomeScore,routingScore,executionScore,orchestrationScore,efficiencyScore,successRate,avgDurationMs,tokenUsage,failedCases,selectedCases,completedCases,incompleteCases,qualityExpected,qualityScored,qualityUnavailable,qualityMissing,qualityNotApplicable,derivedExpected,derivedAvailable,derivedMissing,scoreConfidence,leaderboardEligible
CrewAI Agent,crewai-agent,crewai_agent,single_agent,crewai-agent-power-trade-standard-v1-final-final-batch-3,,COMPLETED,53.8307,45.8838,0.0,45.0,0.0,96.7235,1.0,94525.98,46243.0,0,43,43,0,215,129,0,0,86,86,86,0,full,True
