subject,subjectId,subjectType,agentMode,runId,evalRunId,status,totalScore,outcomeScore,routingScore,executionScore,orchestrationScore,efficiencyScore,successRate,avgDurationMs,tokenUsage,failedCases,selectedCases,completedCases,incompleteCases,qualityExpected,qualityScored,qualityUnavailable,qualityMissing,qualityNotApplicable,derivedExpected,derivedAvailable,derivedMissing,scoreConfidence,leaderboardEligible
OpenManus Agent,openmanus-agent,openmanus_agent,single_agent,openmanus-agent-power-trade-standard-v1-final-final-batch-1,,COMPLETED,34.7179,23.3344,0.0,25.5021,0.0,89.6377,1.0,167550.42,144011.0,0,43,43,0,215,129,0,0,86,86,86,0,full,True
