subject,subjectId,subjectType,agentMode,runId,evalRunId,status,totalScore,outcomeScore,routingScore,executionScore,orchestrationScore,efficiencyScore,successRate,avgDurationMs,tokenUsage,failedCases,selectedCases,completedCases,incompleteCases,qualityExpected,qualityScored,qualityUnavailable,qualityMissing,qualityNotApplicable,derivedExpected,derivedAvailable,derivedMissing,scoreConfidence,leaderboardEligible
OpenClaw OSS Agent,openclaw-oss-agent,openclaw_oss_agent,single_agent,openclaw-oss-agent-power-trade-standard-v1-final-batch-1,,COMPLETED,43.0241,40.9349,0.0,35.9767,0.0,56.8708,1.0,85607.05,0.0,0,43,43,0,215,129,0,0,86,86,43,43,full,True
